0.0 0.5252000000000001 0.3132 0.1586 1.0 0.0064930732322991775 0.015803797012110744 0.009810198774744585
0.01646090534979424 0.517 0.33660000000000007 0.15679999999999997 0.8828768037665625 0.0224053565024081 0.01313925416452547 0.013059862173851619
0.03292181069958848 0.5042 0.3538 0.15499999999999997 0.8062069395143026 0.01373171511501751 0.01205653349848124 0.004472135954999596
0.04938271604938271 0.4864 0.3476 0.1506 0.7550470705504249 0.013544002362669623 0.012658593918757314 0.013893883546366729
0.06584362139917696 0.495 0.354 0.1572 0.7210715242825669 0.013549907748763471 0.008876936408468847 0.0043081318457076
0.0823045267489712 0.47140000000000004 0.3588 0.16319999999999998 0.6877730872724164 0.010499523798725338 0.012639620247459965 0.008657944328765309
0.09876543209876543 0.481 0.3724 0.16100000000000003 0.6593366311665358 0.010825894882179478 0.009457272334029519 0.0115412304370028
0.11522633744855967 0.466 0.37440000000000007 0.159 0.6301514112749608 0.011832159566199218 0.011217842929904137 0.010695793565696735
0.13168724279835392 0.4734 0.3576 0.16040000000000004 0.6035640412507897 0.014759403781996062 0.007227724399837067 0.008236504112789608
0.14814814814814814 0.44959999999999994 0.3616 0.16620000000000001 0.5796917374525528 0.023804201309852852 0.014221111067704954 0.008997777503361582
0.1646090534979424 0.44720000000000004 0.3794 0.1696 0.5585535241075181 0.015419468213917119 0.012908911650483952 0.010669582934679336
0.18106995884773663 0.45099999999999996 0.3732 0.16859999999999997 0.5374498845875337 0.015811388300841892 0.010721940122944178 0.00813879597975037
0.19753086419753085 0.457 0.37839999999999996 0.1668 0.5177640042739737 0.012049896265113645 0.008546344247688607 0.010684568311354446
0.2139917695473251 0.46399999999999997 0.38380000000000003 0.16720000000000002 0.4983425149379179 0.012537942414925977 0.01858386396850773 0.009152048950918066
0.23045267489711935 0.44580000000000003 0.3766 0.1688 0.4802395369338561 0.0059126981996377986 0.016069847541280546 0.012890306435457579
0.24691358024691357 0.4368 0.3852 0.16260000000000002 0.4619308270579356 0.014483093592185352 0.004400000000000004 0.019106019993708805
0.26337448559670784 0.45099999999999996 0.37859999999999994 0.16940000000000005 0.4443645673642975 0.01069579356569674 0.0111821285987955 0.008777243302996642
0.27983539094650206 0.43760000000000004 0.40099999999999997 0.1786 0.4279927414462228 0.01868261223705081 0.013069047402163617 0.012043255373859679
0.2962962962962963 0.4516 0.39620000000000005 0.18159999999999998 0.4133855276067576 0.015265647709809106 0.006645299090334446 0.009810198774744547
0.31275720164609055 0.43920000000000003 0.39320000000000005 0.17479999999999998 0.39839974585526644 0.01790418945386807 0.0062417946137309 0.008231646250902728
0.3292181069958848 0.43220000000000003 0.3888 0.17319999999999997 0.38417554682350075 0.0207306536317599 0.013948476619330153 0.015354478174135384
0.345679012345679 0.42000000000000004 0.3958 0.17239999999999997 0.36998235165204774 0.016149303390549083 0.007573638491504586 0.003498571136907151
0.36213991769547327 0.42479999999999996 0.38800000000000007 0.17419999999999997 0.35597886076127 0.010684568311354474 0.008173126696681028 0.01869117438792975
0.3786008230452675 0.4272 0.39799999999999996 0.168 0.3418317894070003 0.011651609330903617 0.017469974241537956 0.011730302638892147
